,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_gamma,param_max_depth,param_n_estimators,param_objective,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
118,1.2638620853424072,0.02127258659305219,0.05203919410705567,0.003223440172335933,gbtree,0.2,10,400,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.2, 'max_depth': 10, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7674258109040718,0.7659279778393352,0.7933333333333333,0.7891816920943134,0.7799862919808088,0.7791710212303726,0.011088529618576858,446
119,0.4068716049194336,0.011862053120712908,0.01810898780822754,0.0026665958977049207,gbtree,0.2,10,400,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.2, 'max_depth': 10, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 1}",0.7844228094575799,0.7888501742160279,0.8122503328894807,0.79750346740638,0.7936066712995136,0.7953266910537964,0.009538829911902413,89
120,0.26180410385131836,0.009596701148736942,0.01701645851135254,0.004054342178058812,gbtree,0.3,6,100,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7777013076393668,0.7760989010989011,0.8050065876152833,0.8046289993192648,0.7857142857142857,0.7898300162774203,0.012664332212848168,153
121,0.16599421501159667,0.006863032979030131,0.013363265991210937,0.003777513154304464,gbtree,0.3,6,100,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 1}",0.7895460797799174,0.8,0.8119205298013245,0.8081911262798634,0.800552104899931,0.8020419681522073,0.0077192574590069125,11
122,0.4936915397644043,0.0040851570314486,0.025464487075805665,0.004767438047102871,gbtree,0.3,6,200,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7661623108665749,0.7799862919808088,0.8047493403693932,0.786593707250342,0.7835051546391752,0.7841993610212589,0.012422572975004641,355
123,0.20882925987243653,0.004492721020490102,0.018961620330810548,0.0028011655709724533,gbtree,0.3,6,200,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 1}",0.7895460797799174,0.8,0.8119205298013245,0.8081911262798634,0.800552104899931,0.8020419681522073,0.0077192574590069125,11
124,0.6990197658538818,0.006141577702285012,0.030439996719360353,0.006827221933545332,gbtree,0.3,6,300,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 6, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7611837577426015,0.7750342935528121,0.8010645375914837,0.7909215955983494,0.781292984869326,0.7818994338709144,0.013603953633323555,388
125,0.24901909828186036,0.007066407209966471,0.018772268295288087,0.0016459123689248623,gbtree,0.3,6,300,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 6, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 1}",0.7895460797799174,0.8,0.8119205298013245,0.8081911262798634,0.800552104899931,0.8020419681522073,0.0077192574590069125,11
126,0.9056257247924805,0.013923245565190962,0.03251261711120605,0.0022626281228965406,gbtree,0.3,6,400,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 6, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7575757575757576,0.772169167803547,0.8021248339973439,0.7843406593406593,0.7804542326221611,0.7793329302678937,0.014632153643599087,444
127,0.29903812408447267,0.008735037014615817,0.0166719913482666,0.004198777718527476,gbtree,0.3,6,400,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 6, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 1}",0.7895460797799174,0.8,0.8119205298013245,0.8081911262798634,0.800552104899931,0.8020419681522073,0.0077192574590069125,11
128,0.31654915809631345,0.007815766704543328,0.01983342170715332,0.005856042637048605,gbtree,0.3,7,100,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 7, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7657221838286109,0.7797783933518005,0.8021390374331551,0.7894371091035441,0.7739307535641547,0.7822014954562531,0.012615101996486978,386
129,0.17298660278320313,0.005423053721140827,0.019847345352172852,0.0018341447565168275,gbtree,0.3,7,100,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 7, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 1}",0.7901572112098428,0.8,0.8117489986648865,0.8118538938662991,0.7972413793103448,0.8022002966102747,0.008471572732758602,3
130,0.5907731056213379,0.010981672484555954,0.023392629623413087,0.0047048250802465596,gbtree,0.3,7,200,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 7, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7698686938493434,0.7808599167822469,0.794973544973545,0.7894736842105263,0.7824296499656829,0.7835210979562689,0.00850003656055443,362
131,0.2278411865234375,0.009288852920049679,0.012927103042602538,0.0013531895752213433,gbtree,0.3,7,200,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 7, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 1}",0.7901572112098428,0.8,0.8117489986648865,0.8118538938662991,0.7972413793103448,0.8022002966102747,0.008471572732758602,3
132,0.8170186042785644,0.01047101916181081,0.0330930233001709,0.0035118630795767623,gbtree,0.3,7,300,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 7, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7696551724137931,0.777087646652864,0.7976190476190477,0.7903448275862069,0.7764705882352941,0.7822354565014411,0.010202097579941147,385
133,0.2635969161987305,0.006063009892064229,0.01792454719543457,0.0036735219065280014,gbtree,0.3,7,300,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 7, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 1}",0.7901572112098428,0.8,0.8117489986648865,0.8118538938662991,0.7972413793103448,0.8022002966102747,0.008471572732758602,3
134,1.0078845024108887,0.017784137015090826,0.03964247703552246,0.005356152973691628,gbtree,0.3,7,400,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 7, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 0.5}",0.761970853573907,0.7793103448275862,0.7896483078964831,0.7867036011080333,0.7789185489390829,0.7793103312690185,0.00961608215226962,445
135,0.3117347240447998,0.006465229110553082,0.01704516410827637,0.004295403274695314,gbtree,0.3,7,400,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 7, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 1}",0.7901572112098428,0.8,0.8117489986648865,0.8118538938662991,0.7972413793103448,0.8022002966102747,0.008471572732758602,3
136,0.37471866607666016,0.008907551955098387,0.02045917510986328,0.0036989730982930876,gbtree,0.3,8,100,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 8, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7736625514403292,0.7795438838977194,0.8045062955599734,0.7810569663692519,0.7835051546391752,0.7844549703812899,0.010536596221526362,351
137,0.1894918441772461,0.012722815298835979,0.0165769100189209,0.0045024812135638255,gbtree,0.3,8,100,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 8, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 1}",0.7877094972067039,0.7866574009728978,0.8152101400933957,0.8088642659279779,0.7939352170916609,0.7984753042585273,0.011525303345401668,37
138,0.670557689666748,0.005346161947017509,0.028836727142333984,0.003852718101575381,gbtree,0.3,8,200,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 8, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 0.5}",0.757679180887372,0.7803187803187803,0.7869940278699403,0.7863945578231293,0.7820689655172414,0.7786911024832928,0.010805942227445686,454
139,0.23296189308166504,0.013894702298506968,0.019345712661743165,0.004236767680274366,gbtree,0.3,8,200,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 8, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 1}",0.7877094972067039,0.7866574009728978,0.8152101400933957,0.8088642659279779,0.7939352170916609,0.7984753042585273,0.011525303345401668,37
140,0.8893896579742432,0.014093450118348063,0.03928594589233399,0.003226603183288209,gbtree,0.3,8,300,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 8, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7570934256055364,0.7845303867403315,0.7944297082228117,0.7849315068493151,0.7825494205862304,0.7807068896008451,0.012504182296279668,410
141,0.28176369667053225,0.011502860697692964,0.016321468353271484,0.005002808050866066,gbtree,0.3,8,300,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 8, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 1}",0.7877094972067039,0.7866574009728978,0.8152101400933957,0.8088642659279779,0.7939352170916609,0.7984753042585273,0.011525303345401668,37
142,1.1154491901397705,0.029358441643485216,0.05745511054992676,0.01994937672257311,gbtree,0.3,8,400,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 8, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7577639751552795,0.7806896551724138,0.7925531914893617,0.7917525773195876,0.783025325119781,0.7811569448512847,0.0125943010962033,400
143,0.319365119934082,0.006042759884649873,0.018242025375366212,0.002429276620250857,gbtree,0.3,8,400,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 8, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 1}",0.7877094972067039,0.7866574009728978,0.8152101400933957,0.8088642659279779,0.7939352170916609,0.7984753042585273,0.011525303345401668,37
144,0.5034644126892089,0.022404203925597846,0.030202436447143554,0.008050885523803007,gbtree,0.3,9,100,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 9, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7817047817047817,0.7791495198902606,0.8074369189907038,0.7887130075705437,0.7752043596730245,0.7864417175658629,0.011382883306603812,338
145,0.2416835308074951,0.013281237025677245,0.017800283432006837,0.00734880272275893,gbtree,0.3,9,100,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 9, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 1}",0.7794015309672929,0.7986159169550173,0.8080536912751678,0.8008327550312283,0.7860560492139439,0.7945919886885301,0.01039200527582209,103
146,0.8659491062164306,0.07147437181212264,0.03812484741210938,0.005945075945896392,gbtree,0.3,9,200,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 9, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7753120665742025,0.7814018043025677,0.7925283522348232,0.7909836065573771,0.7778537252221462,0.7836159109782234,0.006939357783604106,361
147,0.28186640739440916,0.03594247299597406,0.02509751319885254,0.00965881214722817,gbtree,0.3,9,200,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 9, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 1}",0.7794015309672929,0.7986159169550173,0.8080536912751678,0.8008327550312283,0.7860560492139439,0.7945919886885301,0.01039200527582209,103
148,1.1022793292999267,0.057494229637077406,0.04594054222106934,0.00367583817233449,gbtree,0.3,9,300,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 9, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7721254355400697,0.7769284225156359,0.7938625750500333,0.7852257181942545,0.7764866712235133,0.7809257645047014,0.007732797046870979,404
149,0.344989538192749,0.04065291787368079,0.019857406616210938,0.005831285943722076,gbtree,0.3,9,300,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 9, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 1}",0.7794015309672929,0.7986159169550173,0.8080536912751678,0.8008327550312283,0.7860560492139439,0.7945919886885301,0.01039200527582209,103
150,1.3283539772033692,0.08673714058686673,0.05445051193237305,0.00888276820015231,gbtree,0.3,9,400,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 9, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7701949860724234,0.777394900068918,0.7967914438502673,0.7816563997262149,0.7763248451479697,0.7804725149731587,0.008944400500734365,415
151,0.3845733642578125,0.01763539880048374,0.019767332077026366,0.0019392126051999568,gbtree,0.3,9,400,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 9, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 1}",0.7794015309672929,0.7986159169550173,0.8080536912751678,0.8008327550312283,0.7860560492139439,0.7945919886885301,0.01039200527582209,103
152,0.5438320159912109,0.04066921458576443,0.0332982063293457,0.010729124930413555,gbtree,0.3,10,100,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 10, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7796143250688705,0.7742837176799441,0.8018617021276596,0.7877522616562282,0.7786052809749492,0.7844234575015304,0.009746451346411607,352
153,0.29609055519104005,0.015561227004999144,0.02541356086730957,0.01275742187102276,gbtree,0.3,10,100,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 10, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 1}",0.7823082239115411,0.7925568573397657,0.8096192384769539,0.8038808038808039,0.7903114186851211,0.7957353084588371,0.009786933530490843,75
154,0.9843516826629639,0.03220727400750034,0.04508552551269531,0.012150217064827405,gbtree,0.3,10,200,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 10, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7687028140013726,0.7748618784530387,0.798140770252324,0.7878369039391845,0.7780821917808219,0.7815249116853483,0.01035936796666212,396
155,0.3743736743927002,0.024817615335411207,0.024435949325561524,0.009769236666281881,gbtree,0.3,10,200,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 10, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 1}",0.7823082239115411,0.7925568573397657,0.8096192384769539,0.8038808038808039,0.7903114186851211,0.7957353084588371,0.009786933530490843,75
156,1.0541514873504638,0.04210181119109879,0.03839664459228516,0.0031131282063722896,gbtree,0.3,10,300,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 10, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7672354948805461,0.775,0.799468791500664,0.7875,0.7791495198902606,0.7816707612542941,0.011045202886445315,393
157,0.3446945667266846,0.01698828134574977,0.017393159866333007,0.0023616141282770536,gbtree,0.3,10,300,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 10, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 1}",0.7823082239115411,0.7925568573397657,0.8096192384769539,0.8038808038808039,0.7903114186851211,0.7957353084588371,0.009786933530490843,75
158,1.1399925231933594,0.021585149919674026,0.04743070602416992,0.0034677649867174433,gbtree,0.3,10,400,binary:logistic,0.5,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 10, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 0.5}",0.761969904240766,0.7733887733887734,0.7938420348058902,0.7856154910096819,0.7832647462277091,0.7796161899345642,0.010971329494087051,434
159,0.36864404678344725,0.0042275425975210595,0.020055294036865234,0.005993412688226555,gbtree,0.3,10,400,binary:logistic,1.0,"{'booster': 'gbtree', 'gamma': 0.3, 'max_depth': 10, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 1}",0.7823082239115411,0.7925568573397657,0.8096192384769539,0.8038808038808039,0.7903114186851211,0.7957353084588371,0.009786933530490843,75
160,0.11410312652587891,0.01591076956319662,0.012669134140014648,0.0038305618559322232,gblinear,0.0,6,100,binary:logistic,0.5,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7784352399737016,0.7777777777777778,0.7952600394996708,0.7959866220735786,0.7885256837891927,0.7871970726227844,0.007867981301260594,176
161,0.11092104911804199,0.002994333546530558,0.010131406784057616,0.005819126979732475,gblinear,0.0,6,100,binary:logistic,1.0,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 6, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 1}",0.7784352399737016,0.7777777777777778,0.7952600394996708,0.7959866220735786,0.7885256837891927,0.7871970726227844,0.007867981301260594,176
162,0.20189576148986815,0.007029714310643661,0.011401510238647461,0.0017734074566290667,gblinear,0.0,6,200,binary:logistic,0.5,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7781435154707044,0.7746199603436881,0.7960526315789473,0.7965310206804537,0.7882431529726119,0.786718056209281,0.009007121200834238,257
163,0.2049325942993164,0.0037856691637935514,0.014356422424316406,0.00590197014313777,gblinear,0.0,6,200,binary:logistic,1.0,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 6, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 1}",0.7781435154707044,0.7746199603436881,0.7960526315789473,0.7965310206804537,0.7882431529726119,0.786718056209281,0.009007121200834238,257
164,0.2995020866394043,0.013374983142798634,0.013225269317626954,0.0008766177921734326,gblinear,0.0,6,300,binary:logistic,0.5,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 6, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7784352399737016,0.7749174917491749,0.7947368421052632,0.7965310206804537,0.7882431529726119,0.786572749496241,0.008610155808820737,298
165,0.2967209815979004,0.007548592373792044,0.012450933456420898,0.0027387802717635666,gblinear,0.0,6,300,binary:logistic,1.0,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 6, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 1}",0.7784352399737016,0.7749174917491749,0.7947368421052632,0.7965310206804537,0.7882431529726119,0.786572749496241,0.008610155808820737,298
166,0.38650145530700686,0.006707279455130407,0.012564277648925782,0.0034214608911957833,gblinear,0.0,6,400,binary:logistic,0.5,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 6, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7784352399737016,0.7749174917491749,0.7947368421052632,0.7965310206804537,0.7890520694259012,0.7867345327868989,0.00864754098729697,217
167,0.3807506084442139,0.00781011321939227,0.015499162673950195,0.0049536592258922615,gblinear,0.0,6,400,binary:logistic,1.0,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 6, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 1}",0.7784352399737016,0.7749174917491749,0.7947368421052632,0.7965310206804537,0.7890520694259012,0.7867345327868989,0.00864754098729697,217
168,0.11125421524047852,0.00449518650557143,0.010603237152099609,0.0005748628500848986,gblinear,0.0,7,100,binary:logistic,0.5,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 7, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7784352399737016,0.7777777777777778,0.7952600394996708,0.7959866220735786,0.7885256837891927,0.7871970726227844,0.007867981301260594,176
169,0.1076014518737793,0.00503898663448759,0.012436389923095703,0.0037184295695711035,gblinear,0.0,7,100,binary:logistic,1.0,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 7, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 1}",0.7784352399737016,0.7777777777777778,0.7952600394996708,0.7959866220735786,0.7885256837891927,0.7871970726227844,0.007867981301260594,176
170,0.2064676284790039,0.00841509005185853,0.01223602294921875,0.005401191923291286,gblinear,0.0,7,200,binary:logistic,0.5,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 7, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7781435154707044,0.7746199603436881,0.7960526315789473,0.7965310206804537,0.7882431529726119,0.786718056209281,0.009007121200834238,257
171,0.20669779777526856,0.006760882288745046,0.010960197448730469,0.0021346673004006738,gblinear,0.0,7,200,binary:logistic,1.0,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 7, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 1}",0.7781435154707044,0.7746199603436881,0.7960526315789473,0.7965310206804537,0.7882431529726119,0.786718056209281,0.009007121200834238,257
172,0.2900396347045898,0.0044374019580385796,0.015072488784790039,0.0003067970275878906,gblinear,0.0,7,300,binary:logistic,0.5,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 7, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7784352399737016,0.7749174917491749,0.7947368421052632,0.7965310206804537,0.7882431529726119,0.786572749496241,0.008610155808820737,298
173,0.29575042724609374,0.008614374430716845,0.010289812088012695,0.002566668898553114,gblinear,0.0,7,300,binary:logistic,1.0,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 7, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 1}",0.7784352399737016,0.7749174917491749,0.7947368421052632,0.7965310206804537,0.7882431529726119,0.786572749496241,0.008610155808820737,298
174,0.3806520938873291,0.00524013385969717,0.011577749252319336,0.002185054457425153,gblinear,0.0,7,400,binary:logistic,0.5,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 7, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7784352399737016,0.7749174917491749,0.7947368421052632,0.7965310206804537,0.7890520694259012,0.7867345327868989,0.00864754098729697,217
175,0.39349827766418455,0.0035222703680962784,0.012561368942260741,0.004663744194694334,gblinear,0.0,7,400,binary:logistic,1.0,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 7, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 1}",0.7784352399737016,0.7749174917491749,0.7947368421052632,0.7965310206804537,0.7890520694259012,0.7867345327868989,0.00864754098729697,217
176,0.10989899635314941,0.00432991160450849,0.011597967147827149,0.0015510208222783018,gblinear,0.0,8,100,binary:logistic,0.5,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 8, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7784352399737016,0.7777777777777778,0.7952600394996708,0.7959866220735786,0.7885256837891927,0.7871970726227844,0.007867981301260594,176
177,0.1128502368927002,0.006024793626227802,0.011897945404052734,0.0016601500388885638,gblinear,0.0,8,100,binary:logistic,1.0,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 8, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 1}",0.7784352399737016,0.7777777777777778,0.7952600394996708,0.7959866220735786,0.7885256837891927,0.7871970726227844,0.007867981301260594,176
178,0.20132918357849122,0.009720820712333432,0.015594005584716797,0.0024284637950269567,gblinear,0.0,8,200,binary:logistic,0.5,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 8, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7781435154707044,0.7746199603436881,0.7960526315789473,0.7965310206804537,0.7882431529726119,0.786718056209281,0.009007121200834238,257
179,0.20388622283935548,0.005347455501591923,0.013030433654785156,0.0023043194502883136,gblinear,0.0,8,200,binary:logistic,1.0,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 8, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 1}",0.7781435154707044,0.7746199603436881,0.7960526315789473,0.7965310206804537,0.7882431529726119,0.786718056209281,0.009007121200834238,257
180,0.29079427719116213,0.005701917417171233,0.010291957855224609,0.002949718987325757,gblinear,0.0,8,300,binary:logistic,0.5,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 8, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7784352399737016,0.7749174917491749,0.7947368421052632,0.7965310206804537,0.7882431529726119,0.786572749496241,0.008610155808820737,298
181,0.29443931579589844,0.0051744836394560755,0.012077045440673829,0.0031918333750779113,gblinear,0.0,8,300,binary:logistic,1.0,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 8, 'n_estimators': 300, 'objective': 'binary:logistic', 'subsample': 1}",0.7784352399737016,0.7749174917491749,0.7947368421052632,0.7965310206804537,0.7882431529726119,0.786572749496241,0.008610155808820737,298
182,0.3856664657592773,0.0039770850476443485,0.012001419067382812,0.0021968184494589554,gblinear,0.0,8,400,binary:logistic,0.5,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 8, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7784352399737016,0.7749174917491749,0.7947368421052632,0.7965310206804537,0.7890520694259012,0.7867345327868989,0.00864754098729697,217
183,0.38875017166137693,0.009514889521999316,0.00995774269104004,0.0009134878150554724,gblinear,0.0,8,400,binary:logistic,1.0,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 8, 'n_estimators': 400, 'objective': 'binary:logistic', 'subsample': 1}",0.7784352399737016,0.7749174917491749,0.7947368421052632,0.7965310206804537,0.7890520694259012,0.7867345327868989,0.00864754098729697,217
184,0.10911598205566406,0.003947950666664683,0.014462852478027343,0.003836813439869358,gblinear,0.0,9,100,binary:logistic,0.5,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 9, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7784352399737016,0.7777777777777778,0.7952600394996708,0.7959866220735786,0.7885256837891927,0.7871970726227844,0.007867981301260594,176
185,0.11431546211242676,0.005283805961393959,0.01166691780090332,0.0014540647048337809,gblinear,0.0,9,100,binary:logistic,1.0,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 9, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 1}",0.7784352399737016,0.7777777777777778,0.7952600394996708,0.7959866220735786,0.7885256837891927,0.7871970726227844,0.007867981301260594,176
186,0.2016437530517578,0.003117168929269842,0.009382486343383789,0.0016313950884898534,gblinear,0.0,9,200,binary:logistic,0.5,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 9, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 0.5}",0.7781435154707044,0.7746199603436881,0.7960526315789473,0.7965310206804537,0.7882431529726119,0.786718056209281,0.009007121200834238,257
187,0.20134506225585938,0.0029307067662342995,0.01462106704711914,0.004557098881199796,gblinear,0.0,9,200,binary:logistic,1.0,"{'booster': 'gblinear', 'gamma': 0, 'max_depth': 9, 'n_estimators': 200, 'objective': 'binary:logistic', 'subsample': 1}",0.7781435154707044,0.7746199603436881,0.7960526315789473,0.7965310206804537,0.7882431529726119,0.786718056209281,0.009007121200834238,257
